index,prediction
112738,
112739,0.4 kilogram
112740,
112741,1.0 pound
112745,
112736,3.5 pound
112697,665.0 gram
112723,
112720,0.3 pound
122021,6.9 kilogram
112700,120.0 kilogram
122020,8.0 gram
112702,4.0 gram
112703,2.2 gram
112705,
122018,
112721,150.0 kilogram
112708,
112712,34.0 kilogram
112713,5.0 pound
122015,
112714,
112715,
112718,8.5 kilogram
112719,
112710,360.0 gram
112631,
112629,
112627,
112538,
112539,15.0 pound
112541,
112543,
122046,263.0 gram
112545,
112546,150.0 pound
112537,
112550,30.0 pound
112554,100.0 kilogram
112556,1.1 kilogram
112560,
112561,
122045,
122044,1.0 pound
112562,8.0 gram
112552,3.7 pound
112563,8.0 gram
112536,
122049,20.0 pound
112516,1.0 gram
122054,
112518,
122053,19.0 gram
122052,12.7 kilogram
112519,4.0 pound
112521,1.4 gram
112534,14.0 ounce
112522,
112525,
112526,0.3 pound
112528,
112529,300.0 gram
112531,
112532,1.0 gram
122050,16.9 ounce
112523,
112564,5.0 gram
112568,1.0 gram
112569,20.0 pound
112599,
112600,
112604,
112605,30.0 pound
112606,
112608,660.0 pound
112610,300.0 kilogram
112597,
112612,1.6 pound
122033,
112616,
112621,12.7 pound
112624,
112625,
112626,
122031,
112613,
112593,24.0 gram
112592,
122036,
112570,
112571,37.0 pound
112572,65.0 kilogram
122043,36.0 pound
122042,
112574,
122041,75.0 gram
122040,120.0 pound
112577,
112579,129.0 pound
112581,
112582,1.5 gram
112583,
122038,
112586,300.0 pound
112588,224.0 gram
112591,
112746,8.0 kilogram
122010,10.0 kilogram
112748,
112749,0.8 pound
112892,0.0 pound
112893,
112895,
112896,1.2 pound
112898,
112900,
112902,
121973,16.0 ounce
112903,
121972,
112905,2.0 kilogram
112908,
112909,1.0 kilogram
121971,
112910,20.0 gram
112911,
112904,20.0 pound
121970,3.0 kilogram
121974,
112884,26.5 pound
112861,18.0 pound
121979,
112862,4.0 pound
112866,
112868,
112869,
112871,330.0 pound
112890,1.6 pound
112873,
121977,0.4 pound
112878,0.4 pound
112879,
121976,440.0 pound
112880,555.0 gram
112881,350.0 kilogram
112883,
112876,
112912,
121968,8.0 pound
112914,1.1 pound
112940,40.0 gram
112941,
112942,
112943,3.3 pound
112944,1.1 ounce
112945,196.0 gram
112947,28.0 pound
112939,0.6 ounce
121960,
112948,
121957,
112949,35.0 pound
112950,
121956,6.9 kilogram
112951,
112952,3.0 kilogram
121958,
112937,
112936,3.0 gram
112935,350.0 gram
112915,3.3 pound
112917,3.0 ounce
112918,
121967,25.0 gram
112920,3.3 pound
112921,
112923,6.0 ounce
121966,8.0 gram
121965,
112925,
112927,
121963,15.6 pound
112929,12.3 ounce
121962,1.5 kilogram
112931,0.0 pound
112933,22.0 pound
112934,
112858,9.1 pound
112515,2.0 gram
121980,
112856,
112782,0.3 kilogram
122006,
122004,4.0 kilogram
112784,1.0 pound
112785,
112788,
112790,61.0 pound
112779,12.5 kilogram
122003,
122001,
122000,6.0 gram
112796,250.0 kilogram
112798,1.9 pound
112799,
112800,
112801,3.5 ounce
112791,106.0 pound
112802,8.0 gram
112776,1.0 pound
112774,7.5 ounce
112750,
112751,22.2 ounce
112754,500.0 kilogram
112757,4.0 gram
112758,0.3 kilogram
112759,28.0 gram
112760,30.0 gram
112775,3.8 gram
112761,5.0 gram
122008,
112763,
112764,5.0 gram
112768,6.5 kilogram
112769,
112770,
112771,
112762,150.0 gram
112804,
112807,
121996,2.0 gram
112835,5.3 ounce
112836,12.0 pound
112838,120.0 gram
112841,5.5 ounce
112844,20.0 pound
112846,1.1 pound
121987,3.5 ounce
112834,0.7 pound
112848,25.0 pound
121985,3.3 ounce
112850,24.0 ounce
112851,
112853,
112854,7.8 ounce
112855,15.0 pound
121983,
112849,
121991,8.0 pound
112833,220.0 pound
112831,2.2 pound
112808,
112810,1.2 pound
112811,3.5 ounce
112814,14.0 gram
112815,19.2 ounce
121995,
112816,
112818,
112820,15.0 kilogram
112821,
112822,
121994,70.0 pound
112826,
112827,3.6 pound
112829,1.7 kilogram
112830,26.8 gram
121992,362.0 gram
121982,88.0 pound
112513,330.0 pound
112512,480.0 gram
112511,16.0 pound
112210,114.0 gram
112211,3.0 pound
112213,
112214,1.0 pound
112215,0.0 pound
112217,13.0 pound
112219,8.0 gram
112209,600.0 gram
112221,1.0 gram
112225,
112229,1.4 kilogram
112231,99.0 gram
122134,4.9 kilogram
122133,
112232,
122132,
112222,
112233,19.0 ounce
112208,
112206,2.0 kilogram
112184,
122153,0.0 gram
112187,33.1 gram
122151,
122150,65.0 pound
112189,
112190,
112207,55.0 gram
122148,330.0 pound
112192,
112193,15.0 pound
122146,7.5 kilogram
112196,
122144,600.0 pound
112200,100.0 kilogram
112202,14.5 kilogram
122147,0.4 pound
112236,
112237,800.0 gram
122131,30.0 ounce
112268,1.0 gram
112270,155.0 gram
122120,
122119,0.4 kilogram
112271,
112273,2.3 pound
112275,31.4 ounce
112267,
122115,
112277,2.6 pound
112278,2000.0 gram
112281,
112282,1.0 gram
112283,60.0 gram
112284,
112285,0.8 pound
112276,3.0 gram
112266,
112263,1.7 kilogram
112262,6.0 gram
112238,16.0 pound
112239,16.0 gram
122130,34.0 ounce
112242,40.0 gram
112247,32.0 gram
122129,680.0 gram
112248,
112249,3.0 pound
112250,0.0 gram
122127,350.0 pound
112252,0.7 pound
112255,23.0 pound
122125,
112257,5.0 kilogram
112259,1.0 gram
112260,8.0 ounce
112261,2.0 gram
112183,140.0 gram
112287,
112182,0.5 pound
112176,44.0 gram
112107,
112109,
112110,5.0 pound
122179,
112111,
112112,
112114,1.5 gram
112106,1.9 ounce
112118,
112121,
112122,1.7 ounce
112123,35.4 gram
112124,
122176,14.0 gram
112127,3.0 kilogram
112129,2.8 pound
112120,
112130,
112100,32.0 gram
112097,
112076,
122188,1.0 kilogram
112078,120.0 kilogram
112080,
112084,100.0 gram
122187,
122185,8.0 gram
112098,500.0 gram
112086,
122184,1.2 pound
122181,
112090,
112091,3.7 pound
112092,
112093,82.0 gram
112095,
112089,1.0 pound
112131,44.0 gram
122172,300.0 pound
112133,
112157,1.0 pound
112159,
122163,2.0 kilogram
112160,1.1 pound
112162,0.2 kilogram
122159,
122157,205.0 pound
112156,
112163,2.0 pound
112166,
112167,2.0 pound
112168,
122156,
122154,
112169,0.7 pound
112172,4.9 pound
112164,1.7 kilogram
112155,
112153,
112152,
112134,
112136,660.0 pound
112137,8.0 ounce
112138,9.1 ounce
112139,
112140,6.0 gram
122168,
112141,
122167,
112142,128.0 gram
112143,1.2 pound
122164,1.0 kilogram
112145,17.0 gram
112146,3.5 ounce
112148,300.0 kilogram
112149,
112151,582.0 gram
112177,1.0 pound
112073,4.0 gram
112290,40.0 gram
112293,
112430,
112431,886.0 pound
122074,
112432,1.2 kilogram
122070,440.0 pound
112433,480.0 pound
112436,
112429,500.0 kilogram
112438,5.0 gram
112442,4.0 ounce
112444,124.0 gram
112446,3.0 kilogram
112447,1.2 kilogram
112448,120.0 pound
122068,4.1 pound
112450,8.0 pound
112440,2.3 kilogram
122066,
122076,
112423,1.0 gram
112403,30.0 pound
122085,
112404,16.0 gram
112405,20.0 pound
112406,
112407,
112411,330.0 pound
112424,65.0 pound
112413,1.0 pound
122081,1.0 gram
112414,
112419,1.0 kilogram
122080,
122078,7.6 gram
112420,2.1 pound
112421,13.0 gram
122082,29.7 pound
112452,
112453,20.0 pound
112454,
112487,
112488,80.0 pound
112492,
112493,2430.0 gram
112494,330.0 pound
112498,
112499,0.3 pound
112485,
112501,6.0 gram
112502,1.0 gram
112503,4.4 gram
112506,
112507,
112509,
122055,
112510,
122057,10.4 kilogram
112484,
112483,
112482,3.0 pound
112455,3.3 pound
112456,4.0 pound
122064,
112457,
112459,0.0 kilogram
122063,
122062,3.0 gram
112461,
112462,0.8 pound
112463,440.0 pound
112466,10.0 pound
112467,98.0 gram
112471,
122061,1.0 gram
112475,100.0 kilogram
112477,2.7 pound
112479,32.0 pound
112399,4.0 gram
122113,3.2 gram
112398,
112394,2.5 gram
112322,1.2 kilogram
112324,21.5 kilogram
112326,6.0 pound
112327,
112330,13.0 ounce
122108,3.1 pound
122107,10.0 gram
112320,0.3 pound
112332,5.0 pound
112335,
112336,
112337,16.0 pound
122104,
112339,2.0 ounce
122101,
112341,100.0 gram
112333,
122100,37.0 pound
122109,5.0 pound
112318,
112296,1.6 pound
112300,
112302,200.0 gram
112303,30.0 pound
112304,
112306,0.2 pound
112308,
122110,0.0 gram
112309,4.0 gram
112313,
112314,3.3 gram
122112,
122111,210.0 gram
112315,5.0 pound
112316,24.0 pound
112317,9.8 kilogram
112312,
112342,45.0 gram
112344,8.0 pound
112347,40.0 gram
112374,2.0 pound
112377,4.0 kilogram
112380,30.0 pound
122093,20.0 gram
122092,2.0 kilogram
112382,2.0 pound
122091,
112372,6.0 kilogram
112383,
122088,125.0 kilogram
122086,
112387,
112388,
112389,
112391,
112393,10.0 gram
122089,0.4 kilogram
112369,
112368,
112366,285.0 pound
112348,2.0 gram
112349,2.2 kilogram
112350,200.0 gram
112352,
112353,
112355,68.0 gram
112356,2.1 pound
112357,177.0 gram
112358,1.0 gram
122099,0.4 pound
112360,
122097,21.0 gram
112361,
112362,6.3 ounce
112363,4.3 pound
112364,3.0 gram
122095,2.4 kilogram
112395,2.2 pound
109377,14.3 kilogram
122395,
111161,
109983,3.2 gram
109986,
109987,
109989,
109991,12.0 pound
109993,3.0 gram
109994,3566.0 gram
109982,1451.0 pound
109996,
110001,15.0 kilogram
110006,10.0 pound
110007,1.0 pound
110008,23.8 gram
110009,0.0 pound
110012,
110014,512.0 gram
109999,2.0 gram
110016,
109979,
109975,
109958,
109959,
109960,
109961,
109962,
122668,210.0 gram
109963,3.8 gram
109978,450.0 pound
109964,
122667,
109967,
122666,
109969,1.7 ounce
109970,10.0 pound
109972,0.0 kilogram
109974,3.8 ounce
109966,
122669,
110018,
110020,15.0 pound
122657,
110047,20.0 pound
110048,
110050,
110051,
110054,220.0 pound
110055,1.5 kilogram
110044,
110056,70.0 gram
110058,10.0 pound
110061,200.0 kilogram
110063,4.0 gram
110065,228.0 gram
110068,8.9 kilogram
110071,0.2 kilogram
110072,20.0 gram
110057,
110019,
110043,
122658,6.0 gram
110022,17.5 pound
110023,45.0 gram
110024,3.2 ounce
110025,
110026,2.5 kilogram
122663,0.8 pound
110027,
110039,
110029,35.0 gram
110032,
122661,265.0 pound
122660,75.0 pound
110036,150.0 kilogram
122659,
110037,
110038,
110030,180.0 gram
109957,
109956,
109955,10.0 pound
109859,
109862,150.0 kilogram
109864,
109865,
109866,1.0 pound
109868,13.6 kilogram
109870,176.0 gram
109857,
109872,
109874,35.0 gram
109875,
109877,
109878,40.0 gram
109880,
109881,
109882,28.0 ounce
122680,4.0 gram
109884,
109856,3.0 pound
109849,
109830,
109831,1.7 pound
109832,
109834,
122685,
109835,23.0 pound
109836,3.0 pound
109850,
109838,3.5 kilogram
122681,3.0 pound
109840,8.0 kilogram
109841,1.1 pound
109842,380.0 gram
109843,19.0 gram
109844,10.2 ounce
109846,
122683,
109886,
109887,
109890,
109922,
109923,0.4 pound
109924,2.0 pound
109925,
109927,
122670,18.0 pound
109928,
122673,
109929,2.8 kilogram
109940,
109943,3.4 pound
109948,
109949,0.4 pound
109951,20.5 pound
109953,
109954,
109935,200.0 gram
109921,
109920,7.0 kilogram
109918,0.4 pound
109893,4.7 ounce
109894,45.0 gram
109895,
109896,800.0 gram
109897,
109898,0.1 pound
109903,370.0 gram
122679,0.0 kilogram
122677,20.0 kilogram
122676,2.0 gram
109907,
109908,150.0 kilogram
109913,
109915,
109916,
122674,
109917,8.0 ounce
110073,
110075,5.0 gram
110076,6.0 gram
110077,176.0 gram
110206,
110207,15.0 kilogram
110208,1.0 kilogram
110209,
110213,
122622,128.0 gram
110215,7.0 kilogram
110203,145.0 gram
110217,91.0 gram
122621,40.0 gram
110221,9917730.0 gram
110223,65.0 pound
110224,4.5 pound
110226,1.0 pound
110227,660.0 pound
110229,
110218,
110230,7.6 ounce
122623,12.0 gram
122624,
110179,7.5 ounce
110180,
110182,0.0 gram
110183,5.0 kilogram
110184,6.0 gram
110185,2.0 gram
122626,14.9 ounce
110199,100.0 gram
110186,
110189,76.0 gram
110190,8.0 gram
110193,
122625,4.5 ounce
110194,
110195,
110196,700.0 pound
110188,1.0 kilogram
110231,0.8 kilogram
110235,85.0 pound
110238,
110272,145.0 pound
110274,2.0 gram
110279,2.4 kilogram
122613,0.0 pound
110280,
110282,330.0 pound
110283,3.8 pound
110270,1372102.0 gram
110284,19.2 gram
122611,30.0 gram
110286,6.0 ounce
122610,
110287,
122609,2.0 ounce
110289,
122607,4.5 gram
110285,
122614,
110269,
122615,
110242,3.7 kilogram
110244,440.0 pound
122619,615.0 gram
110250,
110253,20.0 kilogram
110255,
122618,
110256,
110257,
110258,
110259,3.7 pound
110261,55.0 pound
110264,6.0 kilogram
110265,0.7 pound
122616,0.7 pound
110266,120.0 pound
110267,39.0 pound
110178,5.6 pound
109828,
110177,128.0 gram
110174,
110103,
110106,
122645,58.5 pound
110107,8.0 pound
110109,0.2 pound
110112,
110114,
110101,
110115,
110119,
110120,2.0 gram
110122,180.0 gram
110124,
110125,0.6 ounce
122641,4.0 gram
110126,1.0 pound
110116,220.0 gram
110127,1.0 pound
122646,32.0 gram
110098,
122655,
122652,
110079,
110081,
122651,
110083,
110084,1.5 pound
110100,
110085,10.0 pound
110086,
110089,15.0 kilogram
122648,10.0 pound
110092,
122647,
110094,
110095,4.0 kilogram
122649,
110128,
110130,6.0 gram
110131,
110154,5.0 kilogram
110155,
110158,
122632,
110162,3.0 gram
122631,2.8 kilogram
110163,14.0 ounce
110153,2.0 pound
110164,7.0 ounce
110167,45.0 gram
110168,
110169,5.0 pound
110171,1.6 ounce
122629,
122628,
110173,4.0 gram
110166,100.0 pound
110151,
122635,1.6 kilogram
110147,100.0 gram
122640,25.0 pound
110133,
110135,
110136,2.5 kilogram
110137,
110138,3.7 pound
122638,23.1 pound
110139,
110140,4.2 kilogram
110141,
110142,0.0 ounce
122637,5.0 ounce
122636,15.9 kilogram
110143,2.0 pound
110144,2.0 kilogram
110145,
110146,
110176,200.0 kilogram
109827,
122689,1.0 pound
109824,1.0 pound
109510,
109512,1.9 pound
109513,0.1 pound
122758,
109514,
109515,14.0 pound
109516,0.8 kilogram
109508,64.0 gram
109518,
109524,3.0 gram
109525,
122757,128.0 gram
109526,872.0 gram
109527,105.0 gram
109530,
122756,
109521,1.4 kilogram
109532,0.1 gram
109507,
109505,2.2 pound
122762,290.0 gram
109485,0.5 ounce
122760,150.0 kilogram
109486,
109487,881.0 gram
109488,167.0 gram
109490,4.8 ounce
109506,
122759,
109493,
109494,
109497,14.0 pound
109498,
109499,
109502,5.0 kilogram
109503,250.0 pound
109492,
109533,
109534,6.6 pound
109536,4.3 pound
109574,20.0 kilogram
109576,40.0 kilogram
122749,6.0 pound
109578,3.0 pound
109579,
109580,1.0 gram
109584,170.0 gram
122751,2.0 pound
109588,
109592,10.0 kilogram
122747,0.7 ounce
109593,
109595,16.0 kilogram
109597,200.0 gram
122744,13.8 kilogram
109598,
109589,
109569,5.1 gram
109568,2.2 pound
109567,
109538,
109541,14.0 ounce
122753,
109542,
109545,20.0 pound
109546,3.6 pound
122752,3.4 ounce
109549,127.0 gram
109552,40.0 kilogram
109553,
109554,9.0 ounce
109555,4.0 gram
109556,5.0 gram
109560,265.0 pound
109561,
109562,3.0 kilogram
109566,2.3 ounce
109483,0.0 gram
122742,
109481,
122763,
122785,
122783,5.0 ounce
109410,
122782,0.9 pound
109411,700.0 pound
109412,
109414,335.0 pound
109409,
109416,
109418,
122781,
109419,
122779,
109420,
109421,
109424,3.9 pound
109417,
109425,4.0 kilogram
109407,0.0 pound
122787,3.5 ounce
109380,
109382,0.3 pound
109383,23.0 ounce
109386,220.0 kilogram
109388,6.0 ounce
109390,4.0 pound
122788,0.8 kilogram
109406,8.0 pound
109391,128.0 gram
109395,
109396,
109397,0.0 pound
109398,
109401,3.8 ounce
109402,
109405,2.0 kilogram
109392,4.0 gram
109427,
109429,0.1 kilogram
122777,
109457,
122764,
109458,16.0 ounce
109459,
109460,6.0 pound
109461,13726217860.0 pound
109465,
122766,
109466,
109468,750.0 gram
109472,2.0 pound
109473,235.0 gram
109474,0.4 ounce
109475,
109476,
109478,1.8 kilogram
109467,177.0 gram
109456,
122767,
109455,2.0 gram
109430,
109435,
109438,0.0 pound
122776,4.2 ounce
109441,
122775,
109443,33.0 pound
122774,
122773,1.0 pound
109444,4000.0 gram
109447,150.0 kilogram
109448,230.0 gram
109449,
109451,1.0 gram
122772,
109453,50.0 gram
109454,
109479,
110291,9.6 ounce
109600,60.0 pound
109603,
122704,
109744,
109746,
109747,0.8 pound
109749,25.0 pound
109750,
109752,
109743,
122702,
109754,
109755,0.3 pound
109756,390.0 gram
109758,1.2 kilogram
109759,12.0 ounce
109760,
109763,30.0 pound
109753,
109765,400.0 kilogram
109742,2.5 kilogram
109739,1.5 kilogram
109714,115.0 gram
109716,
109718,
109719,150.0 kilogram
109721,79.0 gram
109725,45.0 pound
122706,
109741,
109726,
109730,300.0 pound
109731,50.0 gram
109732,240.0 gram
109733,
109735,8.0 ounce
109736,
109738,10.0 pound
109728,
109766,1.0 pound
109767,236.0 gram
109770,568.0 gram
122692,3.5 kilogram
109799,
122691,15.0 kilogram
109800,
109801,41.0 pound
109803,
109805,5.0 gram
122694,
109806,
109811,207.0 gram
109812,32.0 gram
109813,4.0 gram
109816,4.0 gram
109817,64.5 gram
109818,
109823,
109809,100.0 gram
109796,469.0 gram
109795,6.0 gram
109794,
122699,
122698,
109771,28.0 pound
109773,1.3 kilogram
109778,45.0 gram
109779,7.4 pound
109780,1.0 kilogram
109782,8.0 gram
122697,1.5 pound
109783,
109784,10.0 pound
109786,145.0 gram
109787,1.4 kilogram
122695,15.0 kilogram
109789,16.0 gram
109791,4.0 gram
109792,
109711,
109602,0.8 gram
109710,2.0 pound
109707,10.0 kilogram
109627,4.9 kilogram
122727,2.0 gram
109629,2.4 gram
109630,
109632,0.0 kilogram
122726,1.0 pound
109637,200.0 kilogram
109626,55.0 pound
109638,1.0 kilogram
109642,3320.0 gram
122725,
122723,
122721,1.0 pound
109643,1.3 pound
109646,1.3 kilogram
109648,220.0 pound
109640,
109650,
109625,16.0 ounce
122730,
109606,1.4 kilogram
109607,172.0 gram
109608,500.0 gram
109609,2.0 gram
109613,2.1 kilogram
109614,0.2 pound
109615,
109624,
122739,44.0 pound
109617,
109619,192.0 gram
122736,
122735,
109622,3.8 pound
109623,
122732,
122737,20.0 pound
109651,1.1 pound
109652,200.0 gram
122719,300.0 pound
109682,3.0 ounce
109684,
109685,1.0 gram
109686,
109688,
109690,7.0 kilogram
109694,40.0 pound
122707,
109695,2.0 kilogram
109699,90.0 gram
109700,180.0 gram
109701,0.3 kilogram
109702,2.0 gram
109703,
109704,184.0 gram
109706,100.0 gram
109696,
109681,
109680,
122709,
122717,
122716,0.3 pound
109653,92618.0 pound
109655,200.0 kilogram
109657,
109658,168.0 gram
109659,1.0 pound
109664,
109666,3.5 kilogram
109670,
109672,62.0 kilogram
122715,2.5 pound
109674,265.0 pound
122714,2.0 pound
122713,
109676,
109679,
109709,2.1 pound
111162,
110292,
110296,
110884,0.3 pound
110885,250.0 gram
110887,2.8 ounce
122478,
110889,2.5 ounce
122476,
122475,4.7 ounce
110883,0.3 pound
110890,8.0 kilogram
110892,25.0 gram
122473,
110894,
110895,
110896,0.1 pound
110898,
110899,0.2 kilogram
122474,1.0 pound
110901,750.0 gram
110882,32.0 gram
110878,
122483,6.6 kilogram
110857,1.0 kilogram
110858,
110859,
110860,6.7 ounce
110862,100.0 gram
122482,400.0 pound
110881,1.0 gram
110863,
110865,6.0 gram
110867,8.5 pound
110870,2.1 kilogram
110871,
110874,67.7 pound
110876,128.0 gram
110877,
110864,
110855,
110904,300.0 gram
122471,8.0 pound
110935,250.0 kilogram
110937,
122463,
110938,12.0 ounce
110939,2.7 ounce
110940,
110942,4.0 pound
110933,
110945,60.0 gram
110948,9.0 kilogram
110950,
122461,0.8 pound
110953,3.5 kilogram
110954,
110955,1.0 pound
110956,0.9 kilogram
110947,2.8 kilogram
110906,26.4 pound
110931,1.1 pound
122464,0.1 gram
110907,21.9 ounce
110909,20.0 ounce
110911,25.0 kilogram
122466,66.0 gram
110912,
110913,88.1 gram
110914,2.0 pound
110930,
122465,6.5 gram
110916,4.7 ounce
110917,12.0 gram
110919,
110921,200.0 gram
110922,2.0 gram
110924,1.0 gram
110925,80.0 pound
110915,
110853,2.0 gram
122484,5.4 pound
110851,1.1 kilogram
110773,2.0 pound
110775,
110777,
110778,2.0 pound
122501,128.0 gram
110779,1.6 gram
110780,2.1 kilogram
110772,0.2 pound
110784,
110788,
110790,
110791,
110793,220.0 gram
110796,0.6 kilogram
110797,
110798,301.0 gram
110787,
110800,5.0 pound
122502,1.4 pound
110769,
122510,
110754,28.0 gram
110755,195.0 gram
110756,2.0 pound
110757,
122508,
110759,
110770,2.2 pound
110761,102.0 gram
110763,25.0 pound
110764,
110765,
122504,
110766,
110767,0.5 gram
110768,1.0 pound
122505,
110801,51.0 pound
110803,
110804,25.0 pound
110830,20.0 gram
110831,0.5 pound
110832,20.0 gram
122486,0.8 pound
110834,
122485,1.0 gram
110838,290.0 gram
110829,2.0 ounce
110839,
110841,60.0 gram
110843,
110844,3.0 ounce
110845,100.0 gram
110846,0.8 pound
110848,330.0 pound
110849,
110840,4.0 gram
110826,7.6 ounce
122489,8.3 kilogram
110825,1.8 pound
110805,330.0 pound
122497,6.6 pound
110807,128.0 gram
110808,3.9 kilogram
110809,
122496,1.0 pound
110811,3.5 pound
122493,1.5 kilogram
110813,
110814,878.0 gram
110815,113.0 gram
110820,7.5 gram
110821,0.1 ounce
122492,1.0 gram
110822,16.0 gram
122491,
110823,600.0 pound
110957,4.0 pound
110958,
110959,
110960,0.8 ounce
111084,
122419,1.9 pound
111088,
111090,
111092,11.0 kilogram
111093,
111095,
111082,150.0 gram
111096,0.8 pound
111098,40.0 gram
111100,
111101,65.0 pound
111102,2.5 pound
111103,
111104,400.0 gram
111106,250.0 kilogram
111097,2.5 pound
111107,
122423,0.4 kilogram
111081,
111064,
111065,
111066,3.6 pound
122431,1.0 kilogram
111068,240.0 gram
111070,
122430,220.0 pound
122424,44.0 pound
111072,1.0 ounce
122428,
111076,220.0 gram
111077,460.0 gram
122427,
111078,
122426,40.0 gram
111080,36.0 gram
111073,
111108,12.0 pound
122417,
111109,
122408,
111141,
111143,
122405,0.5 ounce
111145,151.0 gram
122404,
111146,2.0 pound
111140,5.0 gram
111149,2.5 gram
111152,75.0 pound
122400,3.0 gram
111154,6.0 ounce
111155,
111156,
122397,
111159,13.0 ounce
122402,
111138,
111137,
111133,
111110,2.5 gram
122415,
111111,8.6 pound
111115,8.0 pound
111116,3.8 pound
122413,12.0 ounce
111117,400.0 pound
111118,
111119,30.0 pound
111122,
111123,100.0 gram
111125,
111126,
111127,5.0 gram
122412,425.0 gram
122411,1.0 ounce
111131,11.0 pound
122433,
122511,526.0 gram
111063,6.0 gram
111060,3.2 pound
110985,250.0 pound
110989,
110991,5.0 gram
110993,
110996,6.0 gram
110998,75.0 kilogram
122453,0.4 pound
110984,20.0 pound
110999,7.2 gram
111001,300.0 pound
111003,1.0 pound
111004,
122451,9.0 kilogram
122450,1.6 ounce
111005,840.0 gram
122449,
111000,
111007,
110983,
110981,
122459,
122458,4.0 gram
110964,
110965,
110967,500.0 kilogram
110969,21.5 kilogram
122455,0.2 pound
110982,1.0 gram
110970,150.0 pound
122454,0.0 gram
